labcode;country;region;longitude;latitude;site;sample;material;species;d13C;r_date;r_date_sigma;qual;F14C;F14C_sigma;environment;context;period;dynasty;reign
OxA-8767;UK;;-0.087324;51.5066;Fennings Wharf;FW84 547a;charcoal;Quercus sp.;-22.738;3420;40;;0.6534;0.0032;NA;NA;NA;NA;NA
OxA-8768;UK;;-0.087324;51.5066;Fennings Wharf;FW84 547b;charcoal;Quercus sp.;-22.462;3490;40;;0.6475;0.0033;NA;NA;NA;NA;NA
OxA-8769;UK;;-0.087324;51.5066;Fennings Wharf;FW84 573a;charcoal;Quercus sp.;-22.701;3430;45;;0.6526;0.0037;NA;NA;NA;NA;NA
OxA-8770;UK;;-0.087324;51.5066;Fennings Wharf;FW84 573b;charcoal;Quercus sp.;-22.815;3545;40;;0.643;0.0033;NA;NA;NA;NA;NA
OxA-7622;UK;;0;0;Findhorn Charcoal;;charcoal;;-24.801;3410;50;;0.654;0.0041;NA;NA;NA;NA;NA
OxA-7399;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;3/89 (hulled);charred seeds;barley;-24.395;2210;40;;0.7593;0.0036;NA;NA;NA;NA;NA
OxA-7400;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;4/89 (naked);charred seeds;barley;-24.757;2110;40;;0.7691;0.0036;NA;NA;NA;NA;NA
OxA-7401;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;5/103(spelt);charred seeds;spelt glume bases;-24.224;2235;35;;0.757;0.0035;NA;NA;NA;NA;NA
OxA-7402;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;6/103(emmer);charred seeds;emmer glume bases;-23.791;2230;35;;0.7578;0.0035;NA;NA;NA;NA;NA
OxA-7518;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;1/101(hulled);charred seeds;barley;-23.395;2030;50;;0.7769;0.005;NA;NA;NA;NA;NA
OxA-7519;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;2/101 (naked);charred seeds;barley;-22.889;2075;50;;0.7723;0.005;NA;NA;NA;NA;NA
OxA-7520;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;7/105(spelt);charred seeds;spelt glume bases;-25.556;2045;55;;0.7752;0.0051;NA;NA;NA;NA;NA
OxA-7521;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;7/105(spelt);charred seeds;spelt glume bases;-25.181;2075;55;;0.7725;0.0051;NA;NA;NA;NA;NA
OxA-7522;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;8/105(emmer);charred seeds;emmer glume bases;-24.869;2030;50;;0.7767;0.005;NA;NA;NA;NA;NA
OxA-7523;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;9/67(hulled);charred seeds;barley;-23.227;1970;50;;0.7828;0.005;NA;NA;NA;NA;NA
OxA-7524;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;10/67(naked);charred seeds;barley;-23.017;1910;65;;0.7883;0.0062;NA;NA;NA;NA;NA
OxA-7525;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;11/815(spelt);charred seeds;spelt glume bases;-23.447;1955;50;;0.7841;0.0048;NA;NA;NA;NA;NA
OxA-7526;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;12/815(emmer);charred seeds;emmer glume bases;-25.412;1955;50;;0.7841;0.0049;NA;NA;NA;NA;NA
OxA-7527;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;13/822(spelt);charred seeds;spelt glume bases;-25.267;2055;55;;0.7743;0.0053;NA;NA;NA;NA;NA
OxA-7528;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;14/822(emmer);charred seeds;emmer glume bases;-25.453;1945;55;;0.7848;0.0054;NA;NA;NA;NA;NA
OxA-7529;UK;;-2.94807;55.9679;Fisher's Road East, Port Seton;15/413(bread);charred seeds;wheat;-23.309;1130;50;;0.8687;0.0054;NA;NA;NA;NA;NA
OxA-3734;UK;;-0.433333;0;Flixton 1035;F-1/50cm;sediment;organic clay-mud;-27.7;8930;85;;0.329011;0.00348138;NA;NA;NA;NA;NA
OxA-6678;USA;;-90.1333;38.55;Florence St. Site, 11-S-458;IC 24;Co2;collagen;-21;680;55;;0.9188;0.0065;NA;NA;NA;NA;NA
OxA-6679;USA;;-90.1333;38.55;Florence St. Site, 11-S-458;IC 25;Co2;collagen;-21;60;55;;0.9929;0.0066;NA;NA;NA;NA;NA
OxA-6680;USA;;-90.1333;38.55;Florence St. Site, 11-S-458;IC 27;Co2;collagen;-21;275;70;;0.9665;0.0083;NA;NA;NA;NA;NA
OxA-10057;UK;;0;0;Fordhouse Barrow;2909/338;charred seeds;hazelnut shell;-23.86;7890;50;;0.3745;0.0024;NA;NA;NA;NA;NA
OxA-10058;UK;;0;0;Fordhouse Barrow;2950/330;charred seeds;hazelnut shell;-25.101;7920;50;;0.373;0.0024;NA;NA;NA;NA;NA
OxA-10059;UK;;0;0;Fordhouse Barrow;2951/341;charred seeds;hazelnut shell;-23.187;8255;55;;0.3579;0.0025;NA;NA;NA;NA;NA
OxA-10060;UK;;0;0;Fordhouse Barrow;3049/602;charred seeds;hazelnut shell;-23.464;5565;45;;0.5003;0.0028;NA;NA;NA;NA;NA
OxA-8222;UK;;-2.54787;56.7352;Fordhouse Barrow, Dun;2781;charcoal;Quercus sp.;-24.356;5035;40;;0.5342;0.0028;NA;NA;NA;NA;NA
OxA-8223;UK;;-2.54787;56.7352;Fordhouse Barrow, Dun;2815;charcoal;Quercus sp.;-24.909;4920;45;;0.5422;0.0029;NA;NA;NA;NA;NA
OxA-8224;UK;;-2.54787;56.7352;Fordhouse Barrow, Dun;2451;charcoal;Quercus sp.;-26.384;4965;40;;0.5391;0.0028;NA;NA;NA;NA;NA
OxA-8225;UK;;-2.54787;56.7352;Fordhouse Barrow, Dun;2952;charred seeds;hazelnut;-23.085;8100;45;;0.3648;0.002;NA;NA;NA;NA;NA
OxA-8226;UK;;-2.54787;56.7352;Fordhouse Barrow, Dun;2860;charred seeds;hazelnut;-24.555;5660;40;;0.4942;0.0025;NA;NA;NA;NA;NA
OxA-8593;UK;;-2.54787;56.7352;Fordhouse Barrow, Dun;2942;bone;human;-25.54;2165;70;;0.7638;0.0065;NA;NA;NA;NA;NA
OxA-8777;UK;;-2.54787;56.7352;Fordhouse Barrow, Dun;3135;bone;human;-26.276;2050;110;;0.7747;0.0105;NA;NA;NA;NA;NA
OxA-8844;UK;;-2.54787;56.7352;Fordhouse Barrow, Dun;3060;bone;human;-26.63;2010;120;;0.7783;0.0113;NA;NA;NA;NA;NA
OxA-6053;UK;;-5.08271;56.8283;Fort William;NMS MP 601/PF13;wood;pine;-26.3;145;40;;0.982;0.0048;NA;NA;NA;NA;NA
OxA-5313;Belgium;;4.85;50.2;Freyr Cave;;bone;human;-21.3;4240;50;;0.5899;0.0037;NA;NA;NA;NA;NA
OxA-5041;Belgium;;4.95;50.2;Furlooz, Trou Rosette;vertebra;bone;human;-20.09;4165;70;;0.5953;0.0052;NA;NA;NA;NA;NA
OxA-9287;Portugal;;-8.61361;39.5064;Galeria da Cisterna;AMD2-G21-2278;tooth;Cervus elaphus;-19.228;6445;45;;0.4483;0.0024;NA;NA;NA;NA;NA
OxA-9288;Portugal;;-8.61361;39.5064;Galeria da Cisterna;AMD2-F19-52;bone;;-21.42;6445;45;;0.4482;0.0024;NA;NA;NA;NA;NA
OxA-10165;UK;;-6.39618;58.4473;Galson, Isle of Lewis;Gals III;bone;human;-19.785;1848;36;;0.7945;0.0036;NA;NA;NA;NA;NA
OxA-10166;UK;;-6.39618;58.4473;Galson, Isle of Lewis;Gals IV;bone;human;-20.058;1858;34;;0.7935;0.0034;NA;NA;NA;NA;NA
Withdrawn-986-18;UK;;-6.39618;58.4473;Galson, Isle of Lewis;Gals II;bone;human;-20.081;1895;36;;0.7899;0.0036;NA;NA;NA;NA;NA
OxA-10280;UK;;-3.43201;55.7229;Garvald Burn;GBOO/Monolith tin 3;peat;Monocot fragments;-27.814;5000;45;;0.5365;0.003;NA;NA;NA;NA;NA
OxA-10449;UK;;-3.43201;55.7229;Garvald Burn;GBOO/CS4/402;charcoal;Betula;-24.418;4865;40;;0.5457;0.0028;NA;NA;NA;NA;NA
OxA-7764;Spain;;-1.88333;37.1167;Gatas, Turre, Almeria;BA28;bone;human;-18.798;3520;35;;0.6453;0.0029;NA;NA;NA;NA;NA
OxA-4594;Germany;;9.76667;48.4;Geissenklosterle;GK 25-IIa;bone;?reindeer l. humerus;-21.3;36800;1000;;0.0103;0.0013;NA;NA;NA;NA;NA
OxA-5053;Israel;;35.55;32.6167;Gesher Benot Ya'aqov;1823;Co2;charcoal;-14.61;8550;110;;0.3449;0.0049;NA;NA;NA;NA;NA
OxA-5054;Israel;;35.55;32.6167;Gesher Benot Ya'aqov;1824;Co2;charcoal;-14.61;1760;50;;0.8031;0.0051;NA;NA;NA;NA;NA
OxA-4744;UK;;-2.72788;51.1633;Glastonbury Lake Village;B198, 27 4;bone;;-21.1;2230;45;;0.7576;0.0042;NA;NA;NA;NA;NA
OxA-4745;UK;;-2.72788;51.1633;Glastonbury Lake Village;B217, 18 4;bone;;-20.8;2350;45;;0.7466;0.0042;NA;NA;NA;NA;NA
OxA-4746;UK;;-2.72788;51.1633;Glastonbury Lake Village;B406, 74, under;bone;;-21.1;2190;45;;0.7613;0.0043;NA;NA;NA;NA;NA
OxA-4747;UK;;-2.72788;51.1633;Glastonbury Lake Village;B407, 75, 3;bone;;-23.2;2485;50;;0.7341;0.0044;NA;NA;NA;NA;NA
OxA-4748;UK;;-2.72788;51.1633;Glastonbury Lake Village;B326, 38, 3;bone;;-22.3;2345;45;;0.7467;0.0042;NA;NA;NA;NA;NA
OxA-4749;UK;;-2.72788;51.1633;Glastonbury Lake Village;H357, 74, 3;antler;;-21.2;2475;45;;0.7347;0.0043;NA;NA;NA;NA;NA
OxA-4750;UK;;-2.72788;51.1633;Glastonbury Lake Village;B398, 71, 2;bone;;-21.1;2180;45;;0.7622;0.0045;NA;NA;NA;NA;NA
OxA-4751;UK;;-2.72788;51.1633;Glastonbury Lake Village;H215, 5, 2;antler;;-23.6;2180;45;;0.7621;0.0042;NA;NA;NA;NA;NA
OxA-4752;UK;;-2.72788;51.1633;Glastonbury Lake Village;H244, 1;antler;;-23.4;2465;45;;0.7358;0.0041;NA;NA;NA;NA;NA
OxA-10281;UK;;-5.44364;56.1533;Glennan, HS Human Remains;GUA 920.2/GLE001/004;charcoal;Ericaceae;-24.891;700;33;;0.9166;0.0038;NA;NA;NA;NA;NA
OxA-6075;Gibraltar;;-5.35;36.15;Gorham's Cave;GORC 93, 240;charcoal;;-25.155;45300;1700;;0.0036;7e-04;NA;NA;NA;NA;NA
OxA-10183;Gibraltar;;0;0;Gorham's Cave;GOR/00/B10/125;charred seeds;;-22.291;2530;40;;0.73;0.0037;NA;NA;NA;NA;NA
OxA-10230;Gibraltar;;0;0;Gorham's Cave;BB1/12;charred seeds;;-26.881;32330;390;;0.0179;9e-04;NA;NA;NA;NA;NA
OxA-10295;Gibraltar;;0;0;Gorham's Cave;GOR/00/C23/47;charcoal;;-21.613;34600;900;;0.0135;0.0015;NA;NA;NA;NA;NA
OxA-6997;Gibraltar;;0;0;Gorham's Cave;GORC 96 526;bone;;-21.185;25680;280;;0.0409;0.0015;NA;NA;NA;NA;NA
OxA-7074;Gibraltar;;0;0;Gorham's Cave;GORC96(511);charcoal;Pinus;-24.213;30200;700;;0.0233;0.0021;NA;NA;NA;NA;NA
OxA-7075;Gibraltar;;0;0;Gorham's Cave;GORC96(512a);charcoal;Pinus;-27.265;29800;700;;0.0244;0.0021;NA;NA;NA;NA;NA
OxA-7076;Gibraltar;;0;0;Gorham's Cave;GORC96(512b);charcoal;Pinus;-25.164;30250;700;;0.0232;0.0021;NA;NA;NA;NA;NA
OxA-7077;Gibraltar;;0;0;Gorham's Cave;GORC96(514);charcoal;;-24.684;29250;650;;0.0263;0.0021;NA;NA;NA;NA;NA
OxA-7110;Gibraltar;;0;0;Gorham's Cave;GORC96(528);charcoal;Pinus;-24.449;29250;750;;0.0262;0.0025;NA;NA;NA;NA;NA
OxA-7388;Gibraltar;;0;0;Gorham's Cave;GOR 96: 517;charred bone;;-23.083;29100;340;;0.0267;0.0012;NA;NA;NA;NA;NA
OxA-7790;Gibraltar;;0;0;Gorham's Cave;GOR97 131;charcoal;;-24.512;51700;3300;;0.0016;7e-04;NA;NA;NA;NA;NA
OxA-7791;Gibraltar;;0;0;Gorham's Cave;GOR97 132;charcoal;;-23.924;42200;1100;;0.0052;7e-04;NA;NA;NA;NA;NA
OxA-7792;Gibraltar;;0;0;Gorham's Cave;GOR97 7;charcoal;;-24.526;28680;240;;0.0282;8e-04;NA;NA;NA;NA;NA
OxA-7979;Gibraltar;;0;0;Gorham's Cave;GOR97 167;charcoal;;-21.72;23800;600;;0.0516;0.0037;NA;NA;NA;NA;NA
OxA-8525;Gibraltar;;0;0;Gorham's Cave;Sample 951;charcoal;Juniperus/Tetraclinis;-20.929;43800;1300;;0.0043;7e-04;NA;NA;NA;NA;NA
OxA-8526;Gibraltar;;0;0;Gorham's Cave;Sample 952;charcoal;Pistacea;-23.724;46700;1900;;0.003;7e-04;NA;NA;NA;NA;NA
OxA-8541;Gibraltar;;0;0;Gorham's Cave;Sample 928;charcoal;dicotyledonous shrub;-24.947;31900;1400;;0.0187;0.0033;NA;NA;NA;NA;NA
OxA-8542;Gibraltar;;0;0;Gorham's Cave;Sample 1099;charcoal;Juniperus/Tetraclinis;-24.439;42800;2100;;0.0049;0.0013;NA;NA;NA;NA;NA
OxA-5645;Russia;;54.7833;52.2833;Gornyj, S. Ural;2/Sq 5228a, 40-60cm;bone;;-18.57;3375;60;;0.6568;0.005;NA;NA;NA;NA;NA
OxA-5646;Russia;;54.7833;52.2833;Gornyj, S. Ural;5/Sq 5228c, 80-100cm;bone;;-19.78;3245;70;;0.6675;0.0057;NA;NA;NA;NA;NA
OxA-5647;Russia;;54.7833;52.2833;Gornyj, S. Ural;7/Sq 5228,pit 4/b, 120-140cm;bone;;-18.99;3455;60;;0.6506;0.0049;NA;NA;NA;NA;NA
OxA-5648;Russia;;54.7833;52.2833;Gornyj, S. Ural;10/Sq.5228,pit 4/a,180-200cm;bone;;-19.86;3290;50;;0.664;0.004;NA;NA;NA;NA;NA
OxA-5649;Russia;;54.7833;52.2833;Gornyj, S. Ural;12/Sq.5228,pit 1,170-190cm;bone;;-19.1;3460;70;;0.65;0.0058;NA;NA;NA;NA;NA
OxA-5650;Russia;;54.7833;52.2833;Gornyj, S. Ural;14/Sq.5228,pit 2,140-160cm;bone;;-19.93;3315;50;;0.6617;0.0039;NA;NA;NA;NA;NA
OxA-3148;Austria;;0;0;Gothic statuette;;wood;box;-23.3;65;65;;0.991941;0.00802641;NA;NA;NA;NA;NA
OxA-4926;Belgium;;5;50.4333;Goyet;;bone;;-20.52;24440;280;;0.0477;0.0017;NA;NA;NA;NA;NA
OxA-5678;Belgium;;4.98333;50.45;Goyet Cave;IG 2878, 19;bone;human;-19.1;1985;70;;0.7811;0.0068;NA;NA;NA;NA;NA
OxA-3486;Greece;;20.6667;40;Gramousti;2003-2-3:0.90m;charcoal;-;-19.1;4770;80;;0.552225;0.00549956;NA;NA;NA;NA;NA
OxA-3487;Greece;;20.6667;40;Gramousti;2001-2-2:0.90-1.10m;charcoal;-;-23.4;4510;75;;0.57039;0.00532544;NA;NA;NA;NA;NA
OxA-3488;Greece;;20.6667;40;Gramousti;2007-5-21:1.35m;charcoal;-;-23.9;4560;70;;0.566851;0.00493957;NA;NA;NA;NA;NA
OxA-3489;Greece;;20.6667;40;Gramousti;2007-5-10:1.40m;charcoal;-;-25.6;4740;75;;0.554291;0.00517513;NA;NA;NA;NA;NA
OxA-3401;Greece;;19.8833;39.4667;Grava rockshelter;G7, 4a;charred bone;-;-17.2;8840;85;;0.332718;0.0035206;NA;NA;NA;NA;NA
OxA-3402;Greece;;19.8833;39.4667;Grava rockshelter;G8 4d,2;charred bone;-;-16.6;9710;95;;0.298566;0.00353091;NA;NA;NA;NA;NA
OxA-6779;UK;;-2.88269;58.9409;Grotstetter, Tankerness, Orkny;NMS DL62;wood;yew;-23.266;2710;50;;0.7139;0.0044;NA;NA;NA;NA;NA
OxA-6462;Italy;;12.5333;45.4167;Grotta di Fumane;1/85/A4II;charcoal;;-24.324;33150;600;;0.0161;0.0012;NA;NA;NA;NA;NA
OxA-6463;Italy;;12.5333;45.4167;Grotta di Fumane;2/85,86,95,96,A5;charcoal;;-22.085;33700;600;;0.0151;0.0012;NA;NA;NA;NA;NA
OxA-6464;Italy;;12.5333;45.4167;Grotta di Fumane;3/85,86,95,96,A6;charcoal;;-23.973;34950;700;;0.0129;0.0011;NA;NA;NA;NA;NA
OxA-6465;Italy;;12.5333;45.4167;Grotta di Fumane;4/A2,14b;charcoal;;-23.547;31620;500;;0.0195;0.0012;NA;NA;NA;NA;NA
OxA-6566;Italy;;12.5333;45.4167;Grotta di Fumane;5/A2,514;charcoal;;-23.9;31900;1100;;0.0189;0.0027;NA;NA;NA;NA;NA
OxA-11331;Italy;;12.5475;45.4286;Grotta di Fumane;Sample 2, Layer A6;charcoal;;-25.454;34400;800;;0.0138;0.0014;NA;NA;NA;NA;NA
OxA-11346;Italy;;12.5475;45.4286;Grotta di Fumane;Sample 1, Layer A9;charcoal;;-22.345;39950;550;;0.0069;5e-04;NA;NA;NA;NA;NA
OxA-11347;Italy;;12.5475;45.4286;Grotta di Fumane;Sample 3, Layer A2;charcoal;;-25.216;30650;260;;0.022;7e-04;NA;NA;NA;NA;NA
OxA-11348;Italy;;12.5475;45.4286;Grotta di Fumane;Sample 5, Layer D1d;charcoal;;-23.418;31490;250;;0.0198;6e-04;NA;NA;NA;NA;NA
OxA-11360;Italy;;12.5475;45.4286;Grotta di Fumane;Sample 4, Layer A2;charcoal;;-23.297;31830;260;;0.019;6e-04;NA;NA;NA;NA;NA
OxA-8021;Italy;;12.5475;45.4286;Grotta di Fumane;11/AhII,q.95;charcoal;;-24.653;33300;400;;0.0158;8e-04;NA;NA;NA;NA;NA
OxA-8022;Italy;;12.5475;45.4286;Grotta di Fumane;12/A5+A6,q.20;charcoal;;-23.798;38800;750;;0.008;7e-04;NA;NA;NA;NA;NA
OxA-8023;Italy;;12.5475;45.4286;Grotta di Fumane;12/A5+A6,q.20;charcoal;;-24.225;38250;700;;0.0085;7e-04;NA;NA;NA;NA;NA
OxA-8050;Italy;;12.5475;45.4286;Grotta di Fumane;6/D3ba,15;charcoal;;-24.438;30320;320;;0.0229;9e-04;NA;NA;NA;NA;NA
OxA-8051;Italy;;12.5475;45.4286;Grotta di Fumane;7/D3ba,15;charcoal;;-24.823;32020;340;;0.0186;8e-04;NA;NA;NA;NA;NA
OxA-8052;Italy;;12.5475;45.4286;Grotta di Fumane;8/A2,1h alto;charcoal;;-22.925;34120;460;;0.0143;8e-04;NA;NA;NA;NA;NA
OxA-8053;Italy;;12.5475;45.4286;Grotta di Fumane;9/A2,1h base;charcoal;;-20.6;33640;440;;0.0152;8e-04;NA;NA;NA;NA;NA
OxA-8054;Italy;;12.5475;45.4286;Grotta di Fumane;10/A2,q.90;charcoal;;-23.978;33160;400;;0.0161;8e-04;NA;NA;NA;NA;NA
OxA-7594;Italy;;16.4664;41.1769;Grotta S. Croce Cave;SCR 69;charcoal;;-24.469;6345;45;;0.4539;0.0024;NA;NA;NA;NA;NA
OxA-7595;Italy;;16.4664;41.1769;Grotta S. Croce Cave;SCR 72;charcoal;;-24.028;6375;50;;0.4521;0.0029;NA;NA;NA;NA;NA
OxA-7596;Italy;;16.4664;41.1769;Grotta S. Croce Cave;SCR 78;charred seeds;;-22.287;6555;50;;0.4422;0.0027;NA;NA;NA;NA;NA
OxA-8369;Belgium;;0;0;Grotte du Docteur;GDD L9 Fi10 YCS/1;bone;Equus;-20.884;36650;1000;;0.0104;0.0013;NA;NA;NA;NA;NA
OxA-8370;Belgium;;0;0;Grotte du Docteur;GDD L9 Fi10 YCS/2;bone;Equus;-20.52;27740;340;;0.0316;0.0013;NA;NA;NA;NA;NA
OxA-8371;Belgium;;0;0;Grotte du Docteur;GDD L10 Fi5 RCS/3;bone;herbivore ?;-20.374;28340;360;;0.0294;0.0013;NA;NA;NA;NA;NA
Withdrawn-1025-14;Spain;;1.58139;41.4478;Guineu Cave, Font-rubi;UBOX26-Guineu1;bone;human;-18.51;4195;40;;0.5932;0.003;NA;NA;NA;NA;NA
Withdrawn-1025-15;Spain;;1.58139;41.4478;Guineu Cave, Font-rubi;UBOX27-Guineu2;bone;human;-18.502;4500;40;;0.571;0.0029;NA;NA;NA;NA;NA
OxA-7475;UK;;-1.00087;60.6696;Gutcher, Yell, Shetland Isles;NMS PD13/MP710;wood;larch;-23.44;1900;35;;0.7896;0.0035;NA;NA;NA;NA;NA
OxA-7855;Georgia;;43.3;42.2333;Gwardzilas;6E-GWARD 16-54-123;bone;;-18.996;15960;120;;0.1371;0.002;NA;NA;NA;NA;NA
OxA-7856;Georgia;;43.3;42.2333;Gwardzilas;6E-GWARD 16-54-113;bone;;-18.784;15010;110;;0.1543;0.002;NA;NA;NA;NA;NA
Withdrawn-993-22;UK;;-3.03523;55.8963;Haddington Mains Cist;HAF99/005;bone;Homo sapiens;-21.009;3945;40;;0.6118;0.0031;NA;NA;NA;NA;NA
OxA-10306;Germany;;9.71667;53.55;Hahnofersand;Hahnofersand;bone;Homo sapiens;-23.3;7500;55;;0.3931;0.0028;NA;NA;NA;NA;NA
OxA-5954;UK;;0;0;Hammersmith, Thames;0.1413;wood;;-24.77;3025;55;;0.686;0.0046;NA;NA;NA;NA;NA
OxA-6222;Germany;;9.16667;48.25;Harthausen Grave;1908 8-1 207;bone;human;-19.24;2400;50;;0.7416;0.0047;NA;NA;NA;NA;NA
OxA-6722;Germany;;15;48;Harthausen Grave;;bone;human;-18.832;2460;45;;0.7363;0.0042;NA;NA;NA;NA;NA
OxA-9021;Belgium;;4.80417;50.225;Hastiere, Cave B;Caverne B;bone;Homo sapiens sapiens;-20.465;5180;45;;0.5247;0.0028;NA;NA;NA;NA;NA
OxA-9022;Belgium;;4.80417;50.225;Hastiere, Cave D;Caverne D;bone;Homo sapiens sapiens;-20.745;5235;45;;0.5212;0.0029;NA;NA;NA;NA;NA
OxA-9088;Belgium;;4.80417;50.225;Hastiere, Cave L;Caverne L;bone;Homo sapiens sapiens;-21.123;5070;60;;0.5318;0.0038;NA;NA;NA;NA;NA
OxA-6558;Belgium;;4.80417;50.225;Hastiere, Caverne M;Sample 1;bone;;-21.023;4345;60;;0.5821;0.0044;NA;NA;NA;NA;NA
OxA-6851;Belgium;;4.80417;50.225;Hastiere, Cimetiere;Sample 2;bone;;-20.144;4280;50;;0.5871;0.0036;NA;NA;NA;NA;NA
OxA-6852;Belgium;;4.80417;50.225;Hastiere, Petite Caverne;Sample 3;bone;;-20.58;4300;50;;0.5856;0.0036;NA;NA;NA;NA;NA
OxA-6854;Belgium;;4.80417;50.225;Hastiere, trou Fanfan K;Sample 5;bone;;-20.407;4155;50;;0.5963;0.0036;NA;NA;NA;NA;NA
OxA-6853;Belgium;;4.80417;50.225;Hastiere, trou Garcon C;Sample 4;bone;;-20.492;4220;45;;0.5914;0.0035;NA;NA;NA;NA;NA
OxA-4401;UK;;-1.69832;52.8788;Hatton/Hilton/Foston;HHF/93, 5;charcoal;Quercus;-24.9;3480;65;;0.6483;0.0051;NA;NA;NA;NA;NA
OxA-4402;UK;;-1.69832;52.8788;Hatton/Hilton/Foston;HHF/93,12;charcoal;Corylus;-25.1;1130;60;;0.8686;0.0066;NA;NA;NA;NA;NA
OxA-4403;UK;;-1.69832;52.8788;Hatton/Hilton/Foston;HHF/93,17;charcoal;Quercus;-26.3;1185;60;;0.8629;0.0062;NA;NA;NA;NA;NA
OxA-4404;UK;;-1.69832;52.8788;Hatton/Hilton/Foston;HHF/93,32;charcoal;Quercus/Corylus;-24.7;3370;65;;0.6573;0.0052;NA;NA;NA;NA;NA
OxA-8522;Israel;;35.2333;31.7667;Hezekiah's Tunnel;SR.53;wood;;-25.984;2620;35;;0.7218;0.003;NA;NA;NA;NA;NA
OxA-8523;Israel;;35.2333;31.7667;Hezekiah's Tunnel;SR.61;plant remains;;-24.981;2505;35;;0.7323;0.0031;NA;NA;NA;NA;NA
OxA-7184;UK;;-3.38054;54.2743;High Hyton, Cumbria;HH94/3;wood;;-25.614;4485;60;;0.572;0.0044;NA;NA;NA;NA;NA
OxA-9833;UK;;-2.87334;59.3539;Holm of Papa Westray;Trench I,5,layer 3;bone;sheep/Caprini;-12.759;4585;40;;0.5652;0.0029;NA;NA;NA;NA;NA
OxA-9871;UK;;-2.87334;59.3539;Holm of Papa Westray;Trench I,5,layer 2;bone;otter;-11.347;4680;50;;0.5586;0.0033;NA;NA;NA;NA;NA
OxA-9872;UK;;-2.87334;59.3539;Holm of Papa Westray;Trench IV,layer 1(1);bone;red deer calcaneum;-20.96;3855;45;;0.6188;0.0035;NA;NA;NA;NA;NA
Withdrawn-951-25;UK;;-2.87334;59.3539;Holm of Papa Westray;Trench V,layer 1;antler;red deer;-20.351;4250;45;;0.5891;0.0034;NA;NA;NA;NA;NA
Withdrawn-951-26;UK;;-2.87334;59.3539;Holm of Papa Westray;Trench V,layer 2;bone;sheep;-18.781;4225;50;;0.5909;0.0035;NA;NA;NA;NA;NA
Withdrawn-958-16;UK;;-2.87334;59.3539;Holm of Papa Westray;Trench I,5,layer 1;bone;red deer calcaneum;-20.699;4235;45;;0.5901;0.0033;NA;NA;NA;NA;NA
Withdrawn-958-18;UK;;-2.87334;59.3539;Holm of Papa Westray;Trench IV,layer 1(2);bone;sheep;-14.576;4440;40;;0.5755;0.0029;NA;NA;NA;NA;NA
OxA-9811;UK;;-3.90755;56.6214;Home Farm, Castle Menzies;HCM99 001/027;charcoal;Corylus sp.;-24.688;4701;38;;0.557;0.0026;NA;NA;NA;NA;NA
OxA-9812;UK;;-3.90755;56.6214;Home Farm, Castle Menzies;HCM99 011/071;charred seeds;barley;-24.441;1571;36;;0.8223;0.0037;NA;NA;NA;NA;NA
OxA-9813;UK;;-3.90755;56.6214;Home Farm, Castle Menzies;HCM99 024/124;charcoal;Quercus sp.;-24.477;5130;40;;0.5281;0.0027;NA;NA;NA;NA;NA
OxA-9814;UK;;-3.90755;56.6214;Home Farm, Castle Menzies;HCM99 047/433;charcoal;Quercus sp.;-24.522;5010;40;;0.5361;0.0027;NA;NA;NA;NA;NA
OxA-9815;UK;;-3.90755;56.6214;Home Farm, Castle Menzies;HCM99 067/453;charcoal;Quercus sp.;-23.997;7030;45;;0.4167;0.0023;NA;NA;NA;NA;NA
OxA-9816;UK;;-3.90755;56.6214;Home Farm, Castle Menzies;HCM99 073/466;charcoal;Quercus sp.;-25.588;5035;70;;0.5344;0.0046;NA;NA;NA;NA;NA
OxA-9854;UK;;-3.90755;56.6214;Home Farm, Castle Menzies;HCM99 005/067;charred seeds;barley;-24.355;2705;50;;0.7141;0.0044;NA;NA;NA;NA;NA
OxA-9987;UK;;-3.90755;56.6214;Home Farm, Castle Menzies;HCM99 003/037;charcoal;Quercus sp.;-24.888;5093;39;;0.5305;0.0026;NA;NA;NA;NA;NA
OxA-3886;Belgium;;0;0;Hurrorgne;HU-JU-28;bone;-;-20.3;26300;350;;0.0378549;0.00164935;NA;NA;NA;NA;NA
OxA-9290;UK;;-1.31176;51.0685;Hyde Abbey, Winchester;HA99 2034;bone;human;-18.862;231;37;;0.9717;0.0045;NA;NA;NA;NA;NA
OxA-9736;Germany;;0;0;Irlich, Neuwied;IR 4;bone;Homo sapiens;-19.355;12310;120;;0.216;0.0031;NA;NA;NA;NA;NA
